id,y,5515,2701,5260,5379,1284,612,5267,2148,3094,839,1449,1622,2038,2191,5082,4992,5064,5089,5499,5532,5539,5755,5942,666,6317,252,68,249,1566,1736,1043,4286,1529,6287,5135
1162,0,1.235779524,0.000389227,8.477274895,0.714094222,1.84892571,0.505104542,18.17574883,-0.114867166,0.078241907,0.782798827,0.505590677,29.46912766,0.551288307,0.000971817,81.46032715,0.551072538,113.0633316,-0.002225951,0.035985682,0.065083556,0.535211325,0.508505583,0.039999999,8.760000229,0.045950212,0.048304066,0.000742371,0.975704551,0.539999962,66.00808716,0.081146747,0.020336183,28.09726715,0.04868431,0.003085969
567,1,1.434165955,-0.00855459,22.7178688,0.760745049,1.364257693,0.45037353,1.141331077,-0.108213432,0.224675417,0.756266654,0.552828193,29.83778763,0.53948772,0.008533333,185.5012817,0.34819752,194.1151733,-0.003834202,0.361581385,1.949056149,0.436363608,1.712940454,0.148584232,0.278208941,0.055172876,0.050430119,0.11590448,0.69386667,1.350000024,33.16683578,0.053866666,0.021878572,28.59858704,0.05294989,0.001143175
1271,0,1.228418112,0.000747049,11.72641182,0.75878799,5.484822273,0.496350378,1.63938272,-0.081380211,0.217615157,0.214426041,0.510668159,30.63528061,0.551656365,0.001683974,162.2258301,0.117998593,182.2882233,0.000857949,0.067045994,0.391500622,0.493975967,1.496212006,2.095824957,0.422023803,0.047740627,0.048867803,0.007357856,0.746842563,2.629999876,48.49608612,0.010103845,0.012389158,31.92972946,0.045399062,-0.000517984
49,0,0.670728087,-0.000525182,9.102239609,0.639053166,1.084233284,0.501908422,2.428263187,-0.230170175,0.081581295,0.478703111,0.533078909,18.29159737,0.573155224,0.02415766,160.8394928,0.289097279,105.4179153,-0.00140662,0.10272187,0.569082081,0.479999989,1.17004931,0.214795515,0.231176466,0.044802368,0.043713253,0.002472156,0.025429117,0.429999977,50.33059692,0.154481888,0.0380968,36.25920868,0.044109974,0.000227225
589,0,0.390687585,0.001240545,10.33197308,0.656161726,0.726145864,0.489963979,-0.182193786,-0.111943416,0.033933375,0.194444448,0.541945457,19.48398972,0.55120945,0.015432099,85.76451111,0.577105641,58.56044769,-0.000105962,0.145392001,1.066668391,0.526737988,0.994751513,0.345766395,0.382352948,0.042919368,0.045641527,0.007140487,0.680555582,0.789999962,57.00823975,0.304526746,0.016092235,30.24314499,0.044605736,0.000134203
1109,0,0.878271043,-0.000579116,8.309210777,0.605712593,1.802642226,0.51308018,17.10800171,-0.223313361,0.096482605,0.450224966,0.509423375,25.13377953,0.552461326,0.009561305,137.7792358,0.460445017,115.599823,-0.003724591,0.103764027,0.327077627,0.662952721,2.036525726,0.665412307,0.517681122,0.044955377,0.046520218,0.00584949,0.362204731,0.649999976,60.53920746,0.296400458,0.016163379,37.23158264,0.045211334,0.003462195
416,1,1.204063296,-0.000999051,16.32186508,0.771478832,4.303875923,0.501256287,1.437193394,-0.154700041,0.238745883,0.509410262,0.498743713,26.92192841,0.562814057,0.003764116,309.7729492,0.693332314,217.6657715,-0.017269881,0.215104625,0.797137856,0.513725519,1.882698536,0.546902895,0.193170741,0.045655441,0.050005119,0.043643996,0.329987466,0.649999976,41.512043,0.156838149,0.017068045,35.53664398,0.046218976,0.012418259
1275,0,1.117760539,0.000199577,10.56928062,0.704755247,2.979242325,0.494876772,2.033563375,-0.122031942,0.133486897,0.977297902,0.517308235,29.56827545,0.5513708,0.012458472,99.65090179,0.797154725,136.1942749,0.000767327,0.037742831,0.074372843,0.486631066,3.505341053,5.700107098,5.034999847,0.045588393,0.04963363,0.001519494,0.894241393,0.75,66.60395813,0.002768549,0.015894661,27.48240852,0.047279853,0.000159743
1234,0,1.239057183,0.00027355,6.888634205,0.583267331,1.480228901,0.487085909,16.74764252,-0.163266301,0.137304574,0.163345501,0.515160024,23.86191177,0.572150469,0.003929273,132.6797485,0.427915126,143.6081238,0.000970443,0.089391984,0.451886177,0.503999949,2.386055231,0.735514283,0.8539024,0.045260534,0.045912266,0.006696824,0.017120404,0.75,48.59342575,0.072972216,0.018205255,42.20517731,0.046520431,-7.5e-05
