id,y,5515,5267,5219,1620,150,2640,1497,1622,2671,3698,4182,3731,1867,4178,2949,5064,1522,439,1588,612,5212,1390,6088,1449,271,1853,1898,2070,3136,3300,5029,3730,3375,252,2248
1162,0,1.235779524,18.17574883,19.59036064,10.07422161,-1.699544907,0.038161434,2.53e-07,29.46912766,0.037349001,0.834526181,0.03352141,-0.615981281,3.88890028,0.826334894,-4.68e-05,113.0633316,8.931761742,0.381940037,5.147730827,0.505104542,10.59743023,-1.358521581,0.65849483,0.505590677,0.483714134,0.497081727,3.766113043,0.513618648,3.92e-06,3.889606953,0.666461647,0.021912927,0.888752043,0.048304066,17.5
567,1,1.434165955,1.141331077,26.20241737,3.314840317,-1.975675344,0.05076424,6.73e-06,29.83778763,0.045812979,0.552784801,0.744140983,-0.323362052,1.920585632,0.830533743,-0.000776212,194.1151733,16.76153946,0.415474713,1.88993454,0.45037353,22.73600388,-1.433195114,0.55922538,0.552828193,0.441835642,0.493326217,1.968280792,0.500800848,0.041253809,3.819999695,0.885205388,0.013367329,0.966344476,0.050430119,1.129999995
1271,0,1.228418112,1.63938272,25.44821358,7.576921463,-1.716354728,0.034858353,8.02e-07,30.63528061,0.035835981,0.84271127,0.237764865,-0.458214611,3.216553211,0.829500079,-0.000386038,182.2882233,16.75843239,0.390234202,3.135007858,0.496350378,20.49653053,-1.25692296,0.670493245,0.510668159,0.484839976,0.506599247,3.142859936,0.51053077,0.000248077,3.246438503,0.554486871,0.029398948,0.930232286,0.048867803,7.710000038
49,0,0.670728087,2.428263187,21.23377228,11.76536179,-1.965964913,0.036800213,2.1e-05,18.29159737,0.0332129,0.922606289,0.196810946,-0.936821163,3.95493269,0.524093926,-0.000566107,105.4179153,7.570546627,0.363826722,5.270734787,0.501908422,15.16188908,-1.289326191,0.565391779,0.533078909,0.495547086,0.500954807,3.068022728,0.472310632,0.0002327,3.146178007,0.580340683,0.006353427,0.762788832,0.043713253,1.049999952
589,0,0.390687585,-0.182193786,11.66930294,11.59659386,-1.752875805,0.031333633,0.000130216,19.48398972,0.033537343,0.967863441,0.311303765,-1.073518991,3.757950306,0.738135099,-0.000836139,58.56044769,6.084687233,0.379691333,4.652152061,0.489963979,5.104640007,-1.448211551,0.57068187,0.541945457,0.469377249,0.504119456,3.172123909,0.496395469,0.000352061,3.16800952,0.70047164,0.003291124,0.704089999,0.045641527,2.450000048
1109,0,0.878271043,17.10800171,13.1727314,12.05347347,-1.914195776,0.037006538,1.75e-06,25.13377953,0.036782894,0.923340559,0.157880321,-0.827976465,3.539848328,0.73699218,-0.000109581,115.599823,11.59337044,0.499014974,5.859814644,0.51308018,5.165776253,-1.280787468,0.618384302,0.509423375,0.506891727,0.50844121,3.322336912,0.493528426,8e-05,3.103816748,0.612156928,0.009387542,0.843454003,0.046520218,2.720000029
416,1,1.204063296,1.437193394,19.23235703,8.912453651,-1.893084168,0.076426849,3.04e-06,26.92192841,0.066823304,0.801594615,0.540393412,-0.852855504,2.682115316,0.787798166,-0.000401139,217.6657715,19.85122871,0.402363807,3.402029037,0.501256287,14.60206509,-1.490610361,0.632632434,0.498743713,0.48241207,0.494339615,2.82353878,0.501886785,0.005220722,3.831507683,0.437310725,0.008401341,1.004946828,0.050005119,2.690000057
1275,0,1.117760539,2.033563375,18.52462959,10.50456429,-1.684439778,0.036114395,4.79e-07,29.56827545,0.032716043,0.874060273,0.028294235,-0.571292698,3.860973597,0.872519255,-8.6e-05,136.1942749,10.09907627,0.377821773,4.715295792,0.494876772,11.4330883,-1.253425002,0.6517331,0.517308235,0.481584042,0.495844871,3.248217583,0.50747925,1.37e-05,3.417506933,0.675679624,0.020758195,0.804059267,0.04963363,14.80999947
1234,0,1.239057183,16.74764252,24.27323341,9.509527206,-1.90295732,0.03811473,2.45e-07,23.86191177,0.036188744,0.866183519,0.312577695,-0.587765098,3.092660427,0.723955214,-0.00058108,143.6081238,27.44077301,0.428664565,3.803136826,0.487085909,18.11161041,-1.180093527,0.636572659,0.515160024,0.487647384,0.497332215,3.056228638,0.515023887,0.000294903,3.33567071,0.820397496,0.019314725,0.909237862,0.045912266,9.550000191
